Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora,Mes
2023-01-06,Buenos Aires,Mujer,55,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-06,Buenos Aires,Mujer,30,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Tucumán,Mujer,19,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,44,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Santa Fe,Mujer,43,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,36,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Santiago Del Estero,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,La Rioja,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Córdoba,Mujer,39,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Santa Fe,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,48,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Santa Fe,Mujer,60,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,La Pampa,Mujer,34,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Santa Fe,Mujer,28,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Córdoba,Mujer,43,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Córdoba,Mujer,12,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,48,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Santa Fe,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Salta,Mujer,36,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Mendoza,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,CABA,Mujer,55,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,44,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Córdoba,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,40,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Santa Fe,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,51,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Tucumán,Mujer,28,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Santa Fe,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,San Luis,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,41,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,49,Argentina,No,Si,Si,Si,No,Si,No,No,Si,No,No,No,Pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,22,Argentina,Si,Si,Si,Si,No,Si,No,No,Si,No,No,No,Pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,49,Uruguaya,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,57,Paraguaya,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-07,Buenos Aires,Mujer,24,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-08,Córdoba,Mujer,16,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,29,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-08,San Luis,Mujer,18,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,34,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-08,Tucumán,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-08,San Luis,Mujer,42,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-08,Tucumán,Mujer,48,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-08,Córdoba,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro,Varon,2023-01
2023-01-08,San Luis,Mujer,49,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,29,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-08,Tucumán,Mujer,17,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,57,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,47,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-08,Mendoza,Mujer,30,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-08,Mendoza,Mujer,27,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-08,Santa Fe,Mujer,71,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,2023-01
2023-01-08,Mendoza,Mujer,54,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-08,Neuquén,Mujer,42,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-08,Santa Fe,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-08,Córdoba,Mujer,26,Boliviana,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,55,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-08,CABA,Mujer,21,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-08,Jujuy,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-08,Santa Fe,Mujer,32,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-08,CABA,Mujer,33,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-08,CABA,Mujer,41,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-08,CABA,Mujer,46,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Mujer,2023-01
2023-01-08,Buenos Aires,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,68,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,65,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,64,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,26,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,47,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,48,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,2023-01
2023-01-08,Buenos Aires,Mujer,40,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Santa Fe,Mujer,45,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,35,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,31,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,33,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-09,Mendoza,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,51,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,35,Boliviana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Catamarca,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,56,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-09,CABA,Mujer Trans,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Varon,2023-01
2023-01-09,CABA,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-09,CABA,Mujer,34,Argentina,No,Si,Si,No,Si,No,No,No,No,No,No,Si,Otro,Varon,2023-01
2023-01-09,CABA,Mujer Trans,57,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,59,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,66,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-09,CABA,Mujer,71,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,48,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,40,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,60,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,62,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,59,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,38,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,28,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,36,Argentina,Si,Si,No,Si,Si,Si,Si,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,29,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,54,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-09,Buenos Aires,Mujer,20,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-10,Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-10,Misiones,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-10,Buenos Aires,Mujer,34,Venezolana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-10,Salta,Mujer,28,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-10,Buenos Aires,Mujer,47,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-10,Buenos Aires,Mujer,40,Paraguaya,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-10,Buenos Aires,Mujer,19,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-10,Santa Fe,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-10,Buenos Aires,Mujer,45,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-10,Tucumán,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-10,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-10,CABA,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-10,CABA,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-10,CABA,Mujer,35,Boliviana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-10,CABA,Mujer,42,Argentina,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon,2023-01
2023-01-10,CABA,Mujer,57,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-10,Buenos Aires,Mujer,25,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-10,Buenos Aires,Mujer,33,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-10,Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-10,Buenos Aires,Mujer,60,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-10,Buenos Aires,Mujer,38,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-10,Buenos Aires,Mujer,44,Boliviana,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-10,Buenos Aires,Mujer,44,Boliviana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-10,Buenos Aires,Mujer,40,Paraguaya,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-10,Buenos Aires,Mujer,20,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-10,Buenos Aires,Mujer,58,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,17,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,Río Negro,Mujer,48,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-11,Salta,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,Mendoza,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,San Luis,Mujer,25,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,23,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,Mendoza,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-11,Chaco,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,44,Argentina,Si,Si,No,Si,No,Si,Si,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,41,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,Santa Fe,Mujer,33,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,CABA,Mujer,27,Otro,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-11,CABA,Mujer,35,Argentina,Si,No,No,No,No,No,No,No,No,No,No,Si,Otro,Varon,2023-01
2023-01-11,Sin datos,Mujer,48,Argentina,No,Si,Si,No,No,No,No,Si,No,No,No,No,Otro,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,48,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-11,CABA,Mujer,49,Argentina,No,Si,Si,Si,No,No,No,Si,No,No,No,No,Otro,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,30,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,59,Argentina,Si,Si,No,No,Si,Si,Si,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,41,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,33,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,50,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,42,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,25,Argentina,Si,Si,Si,Si,Si,No,No,No,No,No,No,No,Otro,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,23,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,39,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-11,Buenos Aires,Mujer,59,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-12,Mendoza,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-12,Santa Fe,Mujer,33,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-12,Córdoba,Mujer,73,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-12,Córdoba,Mujer,56,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Mujer,2023-01
2023-01-12,Jujuy,Mujer,56,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-12,Jujuy,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-01
2023-01-12,Buenos Aires,Mujer,19,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-12,Buenos Aires,Mujer,50,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-12,Chaco,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-12,Santa Fe,Mujer,55,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-12,Mendoza,Mujer,58,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-12,Santa Fe,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-01
2023-01-12,Buenos Aires,Mujer,10,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon,2023-01
